Unnamed: 0,Sentence,question,correct_answer,false_answer,model_question,bert_question,num_of_masks,false_answer_score,correct_mask_1_score
314,The cooks liked the attendants that yesterday evening the seventy satisfied diners complimented at the end of the impressive event,Who the diners complimented at the end of the impressive event?,attendants,cooks,"The cooks liked the attendants that yesterday evening the seventy satisfied diners complimented at the end of the impressive event Therefore, the seventy satisfied diners complimented the ","The cooks liked the attendants that yesterday evening the seventy satisfied diners complimented at the end of the impressive event. Therefore, the seventy satisfied diners complimented the [MASK] at the end of the impressive event.",1,5.435508683149237e-06,8.230754247051664e-06
315,The pianist introduced the composers that the violinists admired during rehearsals for the concert,Who did the violinists admire?,composers,pianist,"The pianist introduced the composers that the violinists admired during rehearsals for the concert Therefore, the violinists admired the ","The pianist introduced the composers that the violinists admired during rehearsals for the concert. Therefore, the violinists admired the [MASK]",1,4.873588295595255e-06,4.074008302268339e-06
316,The musicians introduced the composers that the violinists admired during rehearsals for the concert,Who did the violinists admire?,composers,musicians,"The musicians introduced the composers that the violinists admired during rehearsals for the concert Therefore, the violinists admired the ","The musicians introduced the composers that the violinists admired during rehearsals for the concert. Therefore, the violinists admired the [MASK]",1,1.992526449612342e-06,4.756508133141324e-06
317,The pianist introduced the composers who last month the old and famous violinists admired during rehearsals for the concert,Who did the violinists admire?,composers,pianist,"The pianist introduced the composers who last month the old and famous violinists admired during rehearsals for the concert Therefore, the old and famous violinists admired the ","The pianist introduced the composers who last month the old and famous violinists admired during rehearsals for the concert. Therefore, the violinists admired the [MASK]",1,4.247861397743691e-06,2.5321658085886156e-06
318,The musicians introduced the composers who last month the old and famous violinists admired during rehearsals for the concert,Who did the violinists admire?,composers,musicians,"The musicians introduced the composers who last month the old and famous violinists admired during rehearsals for the concert Therefore, the old and famous violinists admired the ","The musicians introduced the composers who last month the old and famous violinists admired during rehearsals for the concert. Therefore, the violinists admired the [MASK]",1,1.2574871561810141e-06,2.2727065243088873e-06
319,The inspector overtook the drivers that the motorcyclists escaped while the traffic light was changing,Who did the motorcyclists escaped from?,drivers,inspector,"The inspector overtook the drivers that the motorcyclists escaped while the traffic light was changing Therefore, the motorcyclists escaped the ","The inspector overtook the drivers that the motorcyclists escaped while the traffic light was changing. Therefore, the motorcyclists escaped the [MASK] while the traffic light was changing.",1,1.3045643754594494e-05,3.5752500480157323e-06
320,The inspectors overtook the drivers that the motorcyclists escaped while the traffic light was changing,Who did the motorcyclists escaped from?,drivers,inspectors,"The inspectors overtook the drivers that the motorcyclists escaped while the traffic light was changing Therefore, the motorcyclists escaped the ","The inspectors overtook the drivers that the motorcyclists escaped while the traffic light was changing. Therefore, the motorcyclists escaped the [MASK] while the traffic light was changing.",1,1.2112460353819188e-05,2.7221387881581904e-06
321,The inspector overtook the drivers who this morning the careless motorcyclists escaped while the traffic light was changing,Who did the motorcyclists escaped from?,drivers,inspector,"The inspector overtook the drivers who this morning the careless motorcyclists escaped while the traffic light was changing Therefore, the motorcyclists escaped the ","The inspector overtook the drivers who this morning the careless motorcyclists escaped while the traffic light was changing. Therefore, the motorcyclists escaped the [MASK] while the traffic light was changing.",1,1.57605445565423e-05,3.7444574445544276e-06
322,The inspectors overtook the drivers who this morning the careless motorcyclists escaped while the traffic light was changing,Who did the motorcyclists escaped from?,drivers,inspectors,"The inspectors overtook the drivers who this morning the careless motorcyclists escaped while the traffic light was changing Therefore, the motorcyclists escaped the ","The inspectors overtook the drivers who this morning the careless motorcyclists escaped while the traffic light was changing. Therefore, the motorcyclists escaped the [MASK] while the traffic light was changing.",1,1.3419055903796107e-05,2.6612221972754924e-06
323,The referee disqualified the tennis players that the spectators approached at the end of the opening match,Who did the spectators approached?,player,referee,"The referee disqualified the tennis players that the spectators approached at the end of the opening match Therefore, the spectators approached the ","The referee disqualified the tennis players that the spectators approached at the end of the opening match. Therefore, the spectators approached the [MASK] at the end of the opening match.",1,1.3902465525461594e-06,7.844820970603905e-08
324,The referees disqualified the tennis players that the spectators approached at the end of the opening match,Who did the spectators approached?,player,referees,"The referees disqualified the tennis players that the spectators approached at the end of the opening match Therefore, the spectators approached the ","The referees disqualified the tennis players that the spectators approached at the end of the opening match. Therefore, the spectators approached the [MASK] at the end of the opening match.",1,1.350476054540195e-06,5.532448454914629e-08
325,The referee disqualified the tennis players who a week ago the spectators from the upper stand approached at the end of the opening match,Who did the spectators approached?,player,referee,"The referee disqualified the tennis players who a week ago the spectators from the upper stand approached at the end of the opening match Therefore, the spectators approached the ","The referee disqualified the tennis players who a week ago the spectators from the upper stand approached at the end of the opening match. Therefore, the spectators approached the [MASK] at the end of the opening match.",1,1.2593103519975557e-06,5.19801268694664e-08
326,The referees disqualified the tennis players who a week ago the spectators from the upper stand approached at the end of the opening match,Who did the spectators approached?,player,referees,"The referees disqualified the tennis players who a week ago the spectators from the upper stand approached at the end of the opening match Therefore, the spectators approached the ","The referees disqualified the tennis players who a week ago the spectators from the upper stand approached at the end of the opening match. Therefore, the spectators approached the [MASK] at the end of the opening match.",1,9.847030923992861e-07,3.725484987171512e-08
327,The clerk found the bank managers that the robbers shot before the police arrived on the scene,Who did the robbers shot?,managers,clerk,"The clerk found the bank managers that the robbers shot before the police arrived on the scene Therefore, the robbers shot the ","The clerk found the bank managers that the robbers shot before the police arrived on the scene. Therefore, the robbers shot the [MASK] before the police arrived at the scene.",1,1.51626545630279e-06,1.7938788232640945e-06
328,The clerks found the bank managers that the robbers shot before the police arrived on the scene,Who did the robbers shot?,managers,clerks,"The clerks found the bank managers that the robbers shot before the police arrived on the scene Therefore, the robbers shot the ","The clerks found the bank managers that the robbers shot before the police arrived on the scene. Therefore, the robbers shot the [MASK] before the police arrived at the scene.",1,3.246898813813459e-06,2.4713897346373415e-06
329,The clerk found the bank managers that this morning the armed and dangerous robbers shot before the police arrived at the scene,Who did the robbers shot?,managers,clerk,"The clerk found the bank managers that this morning the armed and dangerous robbers shot before the police arrived at the scene Therefore, the robbers shot the ","The clerk found the bank managers that this morning the armed and dangerous robbers shot before the police arrived at the scene. Therefore, the robbers shot the [MASK] before the police arrived at the scene.",1,1.9059812075283844e-06,3.085913249378791e-06
330,The clerks found the bank managers that this morning the armed and dangerous robbers shot before the police arrived at the scene,Who did the robbers shot?,managers,clerks,"The clerks found the bank managers that this morning the armed and dangerous robbers shot before the police arrived at the scene Therefore, the robbers shot the ","The clerks found the bank managers that this morning the armed and dangerous robbers shot before the police arrived at the scene. Therefore, the robbers shot the [MASK] before the police arrived at the scene.",1,2.714503807510482e-06,3.117826281595626e-06
331,The architect hated the agents that the tenants trusted in the process of writing the contract,Who did the tenants trusted?,agents,architect,"The architect hated the agents that the tenants trusted in the process of writing the contract Therefore, the tenants trusted the ","The architect hated the agents  that the tenants trusted in the process of writing the contract. Therefore, the tenants trusted the [MASK] in the process of writing the contract.",1,3.349437349697837e-07,1.8126254417438759e-06
332,The architects hated the agents  that the tenants trusted in the process of writing the contract,Who did the tenants trusted?,agents,architects,"The architects hated the agents  that the tenants trusted in the process of writing the contract Therefore, the tenants trusted the ","The architects hated the agents  that the tenants trusted in the process of writing the contract. Therefore, the tenants trusted the [MASK] in the process of writing the contract.",1,2.235450580201359e-07,1.1834140423161443e-06
333,The architect hated the agents  that last year the careful and experienced tenants trusted in the process of writing the contract,Who did the tenants trusted?,agents,architect,"The architect hated the agents  that last year the careful and experienced tenants trusted in the process of writing the contract Therefore, the tenants trusted the ","The architect hated the agents  that last year the careful and experienced tenants trusted in the process of writing the contract. Therefore, the tenants trusted the [MASK] in the process of writing the contract.",1,4.624228040484013e-07,1.0415157021270716e-06
334,The architects hated the agents  that last year the careful and experienced tenants trusted in the process of writing the contract,Who did the tenants trusted?,agents,architects,"The architects hated the agents  that last year the careful and experienced tenants trusted in the process of writing the contract Therefore, the tenants trusted the ","The architects hated the agents  that last year the careful and experienced tenants trusted in the process of writing the contract. Therefore, the tenants trusted the [MASK] in the process of writing the contract.",1,5.153692654857878e-07,1.771788902260596e-06
335,The practitioner saw the students that the lecturers advised during the difficult test,Who did the lecturers advise? ,students,practitioner,"The practitioner saw the students that the lecturers advised during the difficult test Therefore, the lecturers advised the ","The practitioner saw the students that the lecturers advised during the difficult test. Therefore, the lecturers advised the [MASK] during the difficult test.",1,1.5406695865749498e-06,9.695290827949066e-06
336,The practitioners saw the students that the lecturers advised during the difficult test,Who did the lecturers advise? ,students,practitioners,"The practitioners saw the students that the lecturers advised during the difficult test Therefore, the lecturers advised the ","The practitioners saw the students that the lecturers advised during the difficult test. Therefore, the lecturers advised the [MASK] during the difficult test.",1,1.3797335896015284e-06,9.553258678351995e-06
337,The practitioner saw the students that two days ago the inexperienced lecturers advised during the difficult test,Who did the lecturers advise? ,students,practitioner,"The practitioner saw the students that two days ago the inexperienced lecturers advised during the difficult test Therefore, the lecturers advised the ","The practitioner saw the students that two days ago the inexperienced lecturers advised during the difficult test. Therefore, the lecturers advised the [MASK] during the difficult test.",1,2.1859057142137317e-06,1.7571006537764333e-05
338,The practitioners saw the students that two days ago the inexperienced lecturers advised during the difficult test,Who did the lecturers advise? ,students,practitioners,"The practitioners saw the students that two days ago the inexperienced lecturers advised during the difficult test Therefore, the lecturers advised the ","The practitioners saw the students that two days ago the inexperienced lecturers advised during the difficult test. Therefore, the lecturers advised the [MASK] during the difficult test.",1,1.7264478628931101e-06,1.5631520000169985e-05
339,The doctor looked for the psychologists that the patients appreciated thanks to the personal attitude,Who did the patients appreciated?,psychologists,doctor,"The doctor looked for the psychologists that the patients appreciated thanks to the personal attitude Therefore, the patients appreciated the ","The doctor looked for the psychologists that the patients appreciated thanks to the personal attitude. Therefore, the patients appreciated the [MASK]",1,1.1979564078501426e-05,1.4968873983889353e-05
340,The professor looked for the psychologists that the patients appreciated thanks to the personal attitude,Who did the patients appreciated?,psychologists,professor,"The professor looked for the psychologists that the patients appreciated thanks to the personal attitude Therefore, the patients appreciated the ","The professor looked for the psychologists that the patients appreciated thanks to the personal attitude. Therefore, the patients appreciated the [MASK]",1,7.259860126396234e-07,1.1008982255589217e-05
341,The doctor looked for the psychologists that in recent months the patients in the rehabilitation wing appreciated thanks to the personal attitude,Who did the patients appreciated?,psychologists,doctor,"The doctor looked for the psychologists that in recent months the patients in the rehabilitation wing appreciated thanks to the personal attitude Therefore, the patients appreciated the ","The doctor looked for the psychologists that in recent months the patients in the rehabilitation wing appreciated thanks to the personal attitude. Therefore, the patients appreciated the [MASK]",1,7.52047662899713e-06,1.155099380412139e-05
342,The professor looked for the psychologists that in recent months the patients in the rehabilitation wing appreciated thanks to the personal attitude,Who did the patients appreciated?,psychologists,professor,"The professor looked for the psychologists that in recent months the patients in the rehabilitation wing appreciated thanks to the personal attitude Therefore, the patients appreciated the ","The professor looked for the psychologists that in recent months the patients in the rehabilitation wing appreciated thanks to the personal attitude. Therefore, the patients appreciated the [MASK]",1,1.2078389772796072e-06,1.0542290510784369e-05
343,The broadcaster interviewed the swimmers that the competitors watched during the coverage of the results,Who did the competitors watch?,swimmers,broadcaster,"The broadcaster interviewed the swimmers that the competitors watched during the coverage of the results Therefore, the competitors watched the ","The broadcaster interviewed the swimmers that the competitors watched during the coverage of the results. Therefore, the competitors watched the [MASK] during the coverage of the results.",1,2.930239872966922e-07,7.25319841876626e-06
344,The broadcasters interviewed the swimmers that the competitors watched during the coverage of the results,Who did the competitors watch?,swimmers,broadcasters,"The broadcasters interviewed the swimmers that the competitors watched during the coverage of the results Therefore, the competitors watched the ","The broadcasters interviewed the swimmers that the competitors watched during the coverage of the results. Therefore, the competitors watched the [MASK] during the coverage of the results.",1,4.1236478409700794e-07,6.554194442287553e-06
345,The broadcaster interviewed the swimmers that last week the leading competitors in the world watched during the coverage of the results,Who did the competitors watch?,swimmers,broadcaster,"The broadcaster interviewed the swimmers that last week the leading competitors in the world watched during the coverage of the results Therefore, the competitors watched the ","The broadcaster interviewed the swimmers that last week the leading competitors in the world watched during the coverage of the results. Therefore, the competitors watched the [MASK] during the coverage of the results.",1,2.9815328161930665e-07,1.0158453733311035e-05
346,The broadcasters interviewed the swimmers that last week the leading competitors in the world watched during the coverage of the results,Who did the competitors watch?,swimmers,broadcasters,"The broadcasters interviewed the swimmers that last week the leading competitors in the world watched during the coverage of the results Therefore, the competitors watched the ","The broadcasters interviewed the swimmers that last week the leading competitors in the world watched during the coverage of the results. Therefore, the competitors watched the [MASK] during the coverage of the results.",1,4.549181369384314e-07,9.60523266257951e-06
347,The editor censored the journalists that the readers influenced following the poignant article,Who did the readers influenced?,journalists,editor,"The editor censored the journalists that the readers influenced following the poignant article Therefore, the readers influenced the ","The editor censored the journalists that the readers influenced following the poignant article. Therefore, the readers influenced the [MASK]",1,9.028456588566769e-06,1.1426368473621551e-05
348,The editors censored the journalists that the readers influenced following the poignant article,Who did the readers influenced?,journalists,editors,"The editors censored the journalists that the readers influenced following the poignant article Therefore, the readers influenced the ","The editors censored the journalists that the readers influenced following the poignant article. Therefore, the readers influenced the [MASK]",1,4.3055988498963416e-06,1.1546559107955545e-05
349,The editor censored the journalists that last week's devout and educated readers influenced following the poignant article,Who did the readers influenced?,journalists,editor,"The editor censored the journalists that last week's devout and educated readers influenced following the poignant article Therefore, the readers influenced the ","The editor censored the journalists that last week's devout and educated readers influenced following the poignant article. Therefore, the readers influenced the [MASK]",1,6.532677161885658e-06,5.084506483399309e-06
350,The editors censored the journalists that last week's devout and educated readers influenced following the poignant article,Who did the readers influenced?,journalists,editors,"The editors censored the journalists that last week's devout and educated readers influenced following the poignant article Therefore, the readers influenced the ","The editors censored the journalists that last week's devout and educated readers influenced following the poignant article. Therefore, the readers influenced the [MASK]",1,3.44473141922208e-06,4.851321591559099e-06
351,The donor bored the researchers that interns disturbed during the grant approval process,Who did the  interns disturb?,researchers,donor,"The donor bored the researchers that interns disturbed during the grant approval process Therefore, the interns disturbed the ","The donor bored the researchers that interns disturbed during the grant approval process. Therefore, the interns disturbed the [MASK]",1,2.4955438675533514e-06,4.359344893600792e-05
352,The donors bored the researchers that interns disturbed during the grant approval process,Who did the  interns disturb?,researchers,donors,"The donors bored the researchers that interns disturbed during the grant approval process Therefore, the interns disturbed the ","The donors bored the researchers that interns disturbed during the grant approval process. Therefore, the interns disturbed the [MASK]",1,2.472234882588964e-06,4.408615859574638e-05
353,The donor bored the researchers that last year the lazy and dependent interns disturbed during the grant approval process,Who did the  interns disturb?,researchers,donor,"The donor bored the researchers that last year the lazy and dependent interns disturbed during the grant approval process Therefore, the interns disturbed the ","The donor bored the researchers that last year the lazy and dependent interns disturbed during the grant approval process. Therefore, the interns disturbed the [MASK]",1,3.261128540543723e-06,2.913711614382919e-05
354,The donors bored the researchers that last year the lazy and dependent interns disturbed during the grant approval process,Who did the  interns disturb?,researchers,donors,"The donors bored the researchers that last year the lazy and dependent interns disturbed during the grant approval process Therefore, the interns disturbed the ","The donors bored the researchers that last year the lazy and dependent interns disturbed during the grant approval process. Therefore, the interns disturbed the [MASK]",1,2.261677536807838e-06,2.377742202952504e-05
